utc,forecast_MWh
20200627T20Z,2274
20200627T19Z,2247
20200627T18Z,2196
20200627T17Z,2114
20200627T16Z,1991
20200627T15Z,1849
20200627T14Z,1750
20200627T13Z,1730
20200627T12Z,1738
20200627T11Z,1763
20200627T10Z,1823
20200627T09Z,1928
20200627T08Z,2084
20200627T07Z,2223
20200627T06Z,2441
20200627T05Z,2622
20200627T04Z,2720
20200627T03Z,2879
20200627T02Z,2999
20200627T01Z,3074
20200627T00Z,3025
20200626T23Z,2970
20200626T22Z,2897
20200626T21Z,2819
20200626T20Z,2732
20200626T19Z,2634
20200626T18Z,2528
20200626T17Z,2413
20200626T16Z,2303
20200626T15Z,2175
20200626T14Z,2007
20200626T13Z,1879
20200626T12Z,1807
20200626T11Z,1794
20200626T10Z,1832
20200626T09Z,1935
20200626T08Z,2099
20200626T07Z,2332
20200626T06Z,2581
20200626T05Z,2777
20200626T04Z,2834
20200626T03Z,2931
20200626T02Z,2999
20200626T01Z,2982
20200626T00Z,2899
20200625T23Z,2812
20200625T22Z,2731
20200625T21Z,2660
20200625T20Z,2578
20200625T19Z,2482
20200625T18Z,2400
20200625T17Z,2311
20200625T16Z,2209
20200625T15Z,2070
20200625T14Z,1912
20200625T13Z,1787
20200625T12Z,1720
20200625T11Z,1709
20200625T10Z,1748
20200625T09Z,1821
20200625T08Z,1948
20200625T07Z,2240
20200625T06Z,2469
20200625T05Z,2675
20200625T04Z,2779
20200625T03Z,2915
20200625T02Z,3038
20200625T01Z,3072
20200625T00Z,3052
20200624T23Z,3026
20200624T22Z,2993
20200624T21Z,2950
20200624T20Z,2877
20200624T19Z,2767
20200624T18Z,2658
20200624T17Z,2539
20200624T16Z,2418
20200624T15Z,2281
20200624T14Z,2126
20200624T13Z,2008
20200624T12Z,1946
20200624T11Z,1947
20200624T10Z,2010
20200624T09Z,2115
20200624T08Z,2307
20200624T07Z,2472
20200624T06Z,2759
20200624T05Z,3005
20200624T04Z,3121
20200624T03Z,3272
20200624T02Z,3379
20200624T01Z,3414
20200624T00Z,3338
20200623T23Z,3252
20200623T22Z,3156
20200623T21Z,3054
20200623T20Z,2929
20200623T19Z,2776
20200623T18Z,2625
20200623T17Z,2488
20200623T16Z,2362
20200623T15Z,2226
20200623T14Z,2057
20200623T13Z,1912
20200623T12Z,1829
20200623T11Z,1811
20200623T10Z,1846
20200623T09Z,1929
20200623T08Z,2096
20200623T07Z,2274
20200623T06Z,2531
20200623T05Z,2725
20200623T04Z,2784
20200623T03Z,2878
20200623T02Z,2937
20200623T01Z,2911
20200623T00Z,2814
20200622T23Z,2720
20200622T22Z,2645
20200622T21Z,2575
20200622T20Z,2509
20200622T19Z,2417
20200622T18Z,2330
20200622T17Z,2249
20200622T16Z,2170
20200622T15Z,2066
20200622T14Z,1910
20200622T13Z,1754
20200622T12Z,1653
20200622T11Z,1613
20200622T10Z,1625
20200622T09Z,1681
20200622T08Z,1789
20200622T07Z,1933
20200622T06Z,2125
20200622T05Z,2263
20200622T04Z,2311
20200622T03Z,2369
20200622T02Z,2423
20200622T01Z,2379
20200622T00Z,2310
20200621T23Z,2256
20200621T22Z,2222
20200621T21Z,2209
20200621T20Z,2184
20200621T19Z,2117
20200621T18Z,2033
20200621T17Z,1924
20200621T16Z,1785
20200621T15Z,1633
20200621T14Z,1539
20200621T13Z,1539
20200621T12Z,1566
20200621T11Z,1583
20200621T10Z,1624
20200621T09Z,1679
20200621T08Z,1793
20200621T07Z,1940
20200621T06Z,2082
20200621T05Z,2206
20200621T04Z,2265
20200621T03Z,2356
20200621T02Z,2437
20200621T01Z,2472
20200621T00Z,2440
20200620T23Z,2422
20200620T22Z,2406
20200620T21Z,2388
20200620T20Z,2373
20200620T19Z,2317
20200620T18Z,2239
20200620T17Z,2133
20200620T16Z,1988
20200620T15Z,1828
20200620T14Z,1715
20200620T13Z,1694
20200620T12Z,1705
20200620T11Z,1734
20200620T10Z,1774
20200620T09Z,1851
20200620T08Z,2009
20200620T07Z,2180
20200620T06Z,2395
20200620T05Z,2555
20200620T04Z,2627
20200620T03Z,2768
20200620T02Z,2868
20200620T01Z,2918
20200620T00Z,2858
20200619T23Z,2802
20200619T22Z,2741
20200619T21Z,2671
20200619T20Z,2605
20200619T19Z,2516
20200619T18Z,2417
20200619T17Z,2312
20200619T16Z,2203
20200619T15Z,2071
20200619T14Z,1907
20200619T13Z,1774
20200619T12Z,1700
20200619T11Z,1680
20200619T10Z,1723
20200619T09Z,1792
20200619T08Z,1942
20200619T07Z,2087
20200619T06Z,2300
20200619T05Z,2476
20200619T04Z,2524
20200619T03Z,2608
20200619T02Z,2667
20200619T01Z,2651
20200619T00Z,2583
20200618T23Z,2529
20200618T22Z,2490
20200618T21Z,2461
20200618T20Z,2425
20200618T19Z,2365
20200618T18Z,2307
20200618T17Z,2254
20200618T16Z,2198
20200618T15Z,2106
20200618T14Z,1958
20200618T13Z,1798
20200618T12Z,1689
20200618T11Z,1651
20200618T10Z,1664
20200618T09Z,1730
20200618T08Z,1816
20200618T07Z,1922
20200618T06Z,2094
20200618T05Z,2263
20200618T04Z,2323
20200618T03Z,2398
20200618T02Z,2456
20200618T01Z,2466
20200618T00Z,2418
20200617T23Z,2388
20200617T22Z,2381
20200617T21Z,2387
20200617T20Z,2387
20200617T19Z,2351
20200617T18Z,2315
20200617T17Z,2276
20200617T16Z,2228
20200617T15Z,2145
20200617T14Z,1999
20200617T13Z,1834
20200617T12Z,1720
20200617T11Z,1676
20200617T10Z,1686
20200617T09Z,1734
20200617T08Z,1806
20200617T07Z,1920
20200617T06Z,2070
20200617T05Z,2181
20200617T04Z,2209
20200617T03Z,2267
20200617T02Z,2318
20200617T01Z,2330
20200617T00Z,2274
20200616T23Z,2269
20200616T22Z,2293
20200616T21Z,2339
20200616T20Z,2369
20200616T19Z,2351
20200616T18Z,2320
20200616T17Z,2279
20200616T16Z,2238
20200616T15Z,2154
20200616T14Z,2005
20200616T13Z,1834
20200616T12Z,1716
20200616T11Z,1669
20200616T10Z,1673
20200616T09Z,1728
20200616T08Z,1787
20200616T07Z,1950
20200616T06Z,2117
20200616T05Z,2235
20200616T04Z,2240
20200616T03Z,2293
20200616T02Z,2341
20200616T01Z,2337
20200616T00Z,2281
20200615T23Z,2267
20200615T22Z,2295
20200615T21Z,2333
20200615T20Z,2353
20200615T19Z,2321
20200615T18Z,2277
20200615T17Z,2224
20200615T16Z,2167
20200615T15Z,2077
20200615T14Z,1922
20200615T13Z,1758
20200615T12Z,1652
20200615T11Z,1608
20200615T10Z,1616
20200615T09Z,1651
20200615T08Z,1711
20200615T07Z,1813
20200615T06Z,1961
20200615T05Z,2060
20200615T04Z,2071
20200615T03Z,2120
20200615T02Z,2146
20200615T01Z,2122
20200615T00Z,2039
20200614T23Z,1995
20200614T22Z,1989
20200614T21Z,2014
20200614T20Z,2031
20200614T19Z,2019
20200614T18Z,1998
20200614T17Z,1929
20200614T16Z,1797
20200614T15Z,1635
20200614T14Z,1544
20200614T13Z,1560
20200614T12Z,1591
20200614T11Z,1604
20200614T10Z,1620
20200614T09Z,1666
20200614T08Z,1772
20200614T07Z,1871
20200614T06Z,1977
20200614T05Z,2035
20200614T04Z,2020
20200614T03Z,2049
20200614T02Z,2085
20200614T01Z,2054
20200614T00Z,2042
20200613T23Z,2031
20200613T22Z,2046
20200613T21Z,2069
20200613T20Z,2125
20200613T19Z,2122
20200613T18Z,2094
20200613T17Z,2033
20200613T16Z,1915
20200613T15Z,1753
20200613T14Z,1641
20200613T13Z,1618
20200613T12Z,1612
20200613T11Z,1613
20200613T10Z,1636
20200613T09Z,1685
20200613T08Z,1783
20200613T07Z,1899
20200613T06Z,2018
20200613T05Z,2097
20200613T04Z,2110
20200613T03Z,2174
20200613T02Z,2237
20200613T01Z,2262
20200613T00Z,2241
20200612T23Z,2258
20200612T22Z,2297
20200612T21Z,2335
20200612T20Z,2364
20200612T19Z,2332
20200612T18Z,2297
20200612T17Z,2243
20200612T16Z,2182
20200612T15Z,2060
20200612T14Z,1885
20200612T13Z,1753
20200612T12Z,1678
20200612T11Z,1661
20200612T10Z,1688
20200612T09Z,1755
20200612T08Z,1848
20200612T07Z,1944
20200612T06Z,2125
20200612T05Z,2264
20200612T04Z,2319
20200612T03Z,2403
20200612T02Z,2466
20200612T01Z,2506
20200612T00Z,2449
20200611T23Z,2429
20200611T22Z,2420
20200611T21Z,2421
20200611T20Z,2410
20200611T19Z,2361
20200611T18Z,2305
20200611T17Z,2239
20200611T16Z,2170
20200611T15Z,2069
20200611T14Z,1922
20200611T13Z,1780
20200611T12Z,1693
20200611T11Z,1678
20200611T10Z,1698
20200611T09Z,1750
20200611T08Z,1841
20200611T07Z,2007
20200611T06Z,2214
20200611T05Z,2380
20200611T04Z,2441
20200611T03Z,2530
20200611T02Z,2607
20200611T01Z,2640
20200611T00Z,2595
20200610T23Z,2560
20200610T22Z,2538
20200610T21Z,2518
20200610T20Z,2480
20200610T19Z,2404
20200610T18Z,2322
20200610T17Z,2239
20200610T16Z,2167
20200610T15Z,2070
20200610T14Z,1924
20200610T13Z,1776
20200610T12Z,1684
20200610T11Z,1657
20200610T10Z,1679
20200610T09Z,1730
20200610T08Z,1783
20200610T07Z,1913
20200610T06Z,2074
20200610T05Z,2212
20200610T04Z,2248
20200610T03Z,2327
20200610T02Z,2359
20200610T01Z,2362
20200610T00Z,2315
20200609T23Z,2300
20200609T22Z,2318
20200609T21Z,2357
20200609T20Z,2379
20200609T19Z,2357
20200609T18Z,2327
20200609T17Z,2287
20200609T16Z,2244
20200609T15Z,2162
20200609T14Z,2013
20200609T13Z,1842
20200609T12Z,1727
20200609T11Z,1682
20200609T10Z,1687
20200609T09Z,1723
20200609T08Z,1778
20200609T07Z,1914
20200609T06Z,2075
20200609T05Z,2192
20200609T04Z,2224
20200609T03Z,2287
20200609T02Z,2337
20200609T01Z,2347
20200609T00Z,2290
20200608T23Z,2272
20200608T22Z,2298
20200608T21Z,2333
20200608T20Z,2352
20200608T19Z,2349
20200608T18Z,2335
20200608T17Z,2299
20200608T16Z,2249
20200608T15Z,2155
20200608T14Z,1990
20200608T13Z,1805
20200608T12Z,1693
20200608T11Z,1639
20200608T10Z,1635
20200608T09Z,1664
20200608T08Z,1720
20200608T07Z,1870
20200608T06Z,2017
20200608T05Z,2113
20200608T04Z,2105
20200608T03Z,2113
20200608T02Z,2129
20200608T01Z,2097
20200608T00Z,2032
20200607T23Z,2012
20200607T22Z,2036
20200607T21Z,2084
20200607T20Z,2119
20200607T19Z,2121
20200607T18Z,2103
20200607T17Z,2042
20200607T16Z,1919
20200607T15Z,1753
20200607T14Z,1665
20200607T13Z,1593
20200607T12Z,1588
20200607T11Z,1600
20200607T10Z,1619
20200607T09Z,1661
20200607T08Z,1750
20200607T07Z,1837
20200607T06Z,1937
20200607T05Z,1988
20200607T04Z,1979
20200607T03Z,2000
20200607T02Z,2018
20200607T01Z,2001
20200607T00Z,1952
20200606T23Z,1942
20200606T22Z,1964
20200606T21Z,2004
20200606T20Z,2053
20200606T19Z,2057
20200606T18Z,2063
20200606T17Z,2041
20200606T16Z,1986
20200606T15Z,1839
20200606T14Z,1660
20200606T13Z,1594
20200606T12Z,1591
20200606T11Z,1597
20200606T10Z,1623
20200606T09Z,1668
20200606T08Z,1802
20200606T07Z,1908
20200606T06Z,2026
20200606T05Z,2093
20200606T04Z,2110
20200606T03Z,2184
20200606T02Z,2263
20200606T01Z,2316
20200606T00Z,2302
20200605T23Z,2287
20200605T22Z,2307
20200605T21Z,2323
20200605T20Z,2330
20200605T19Z,2307
20200605T18Z,2281
20200605T17Z,2235
20200605T16Z,2177
20200605T15Z,2083
20200605T14Z,1924
20200605T13Z,1775
20200605T12Z,1678
20200605T11Z,1646
20200605T10Z,1664
20200605T09Z,1719
20200605T08Z,1799
20200605T07Z,1901
20200605T06Z,2072
20200605T05Z,2221
20200605T04Z,2279
20200605T03Z,2343
20200605T02Z,2403
20200605T01Z,2430
20200605T00Z,2367
20200604T23Z,2340
20200604T22Z,2335
20200604T21Z,2343
20200604T20Z,2344
20200604T19Z,2318
20200604T18Z,2294
20200604T17Z,2263
20200604T16Z,2227
20200604T15Z,2150
20200604T14Z,2005
20200604T13Z,1826
20200604T12Z,1706
20200604T11Z,1660
20200604T10Z,1665
20200604T09Z,1713
20200604T08Z,1803
20200604T07Z,1907
20200604T06Z,2068
20200604T05Z,2224
20200604T04Z,2299
20200604T03Z,2377
20200604T02Z,2444
20200604T01Z,2473
20200604T00Z,2415
20200603T23Z,2385
20200603T22Z,2373
20200603T21Z,2376
20200603T20Z,2368
20200603T19Z,2333
20200603T18Z,2295
20200603T17Z,2254
20200603T16Z,2206
20200603T15Z,2121
20200603T14Z,1977
20200603T13Z,1813
20200603T12Z,1694
20200603T11Z,1651
20200603T10Z,1661
20200603T09Z,1713
20200603T08Z,1797
20200603T07Z,1917
20200603T06Z,2081
20200603T05Z,2249
20200603T04Z,2335
20200603T03Z,2419
20200603T02Z,2480
20200603T01Z,2507
20200603T00Z,2447
20200602T23Z,2410
20200602T22Z,2394
20200602T21Z,2392
20200602T20Z,2384
20200602T19Z,2344
20200602T18Z,2310
20200602T17Z,2280
20200602T16Z,2246
20200602T15Z,2169
20200602T14Z,2022
20200602T13Z,1840
20200602T12Z,1707
20200602T11Z,1656
20200602T10Z,1658
20200602T09Z,1710
20200602T08Z,1789
20200602T07Z,1903
20200602T06Z,2053
20200602T05Z,2188
20200602T04Z,2266
20200602T03Z,2344
20200602T02Z,2399
20200602T01Z,2420
20200602T00Z,2355
20200601T23Z,2321
20200601T22Z,2323
20200601T21Z,2340
20200601T20Z,2348
20200601T19Z,2330
20200601T18Z,2308
20200601T17Z,2287
20200601T16Z,2260
20200601T15Z,2196
20200601T14Z,2041
20200601T13Z,1849
20200601T12Z,1705
20200601T11Z,1639
20200601T10Z,1628
20200601T09Z,1657
20200601T08Z,1714
20200601T07Z,1841
20200601T06Z,1989
20200601T05Z,2090
20200601T04Z,2085
20200601T03Z,2099
20200601T02Z,2111
20200601T01Z,2076
20200601T00Z,1996
20200531T23Z,1958
20200531T22Z,1976
20200531T21Z,2009
20200531T20Z,2049
20200531T19Z,2052
20200531T18Z,2038
20200531T17Z,1978
20200531T16Z,1863
20200531T15Z,1702
20200531T14Z,1587
20200531T13Z,1570
20200531T12Z,1572
20200531T11Z,1576
20200531T10Z,1593
20200531T09Z,1635
20200531T08Z,1710
20200531T07Z,1860
20200531T06Z,1969
20200531T05Z,2043
20200531T04Z,2010
20200531T03Z,2004
20200531T02Z,2006
20200531T01Z,2007
20200531T00Z,1986
20200530T23Z,1985
20200530T22Z,2004
20200530T21Z,2055
20200530T20Z,2107
20200530T19Z,2112
20200530T18Z,2089
20200530T17Z,2051
20200530T16Z,1945
20200530T15Z,1796
20200530T14Z,1669
20200530T13Z,1639
20200530T12Z,1644
20200530T11Z,1659
20200530T10Z,1715
20200530T09Z,1789
20200530T08Z,1895
20200530T07Z,2112
20200530T06Z,2337
20200530T05Z,2538
20200530T04Z,2651
20200530T03Z,2775
20200530T02Z,2881
20200530T01Z,2956
20200530T00Z,2912
20200529T23Z,2857
20200529T22Z,2795
20200529T21Z,2736
20200529T20Z,2657
20200529T19Z,2573
20200529T18Z,2488
20200529T17Z,2402
20200529T16Z,2307
20200529T15Z,2191
20200529T14Z,2013
20200529T13Z,1862
20200529T12Z,1783
20200529T11Z,1772
20200529T10Z,1812
20200529T09Z,1912
20200529T08Z,2093
20200529T07Z,2220
20200529T06Z,2470
20200529T05Z,2694
20200529T04Z,2787
20200529T03Z,2876
20200529T02Z,2947
20200529T01Z,2976
20200529T00Z,2909
20200528T23Z,2845
20200528T22Z,2775
20200528T21Z,2716
20200528T20Z,2639
20200528T19Z,2535
20200528T18Z,2441
20200528T17Z,2352
20200528T16Z,2264
20200528T15Z,2165
20200528T14Z,1990
20200528T13Z,1818
20200528T12Z,1716
20200528T11Z,1687
20200528T10Z,1710
20200528T09Z,1775
20200528T08Z,1906
20200528T07Z,2057
20200528T06Z,2276
20200528T05Z,2489
20200528T04Z,2567
20200528T03Z,2627
20200528T02Z,2678
20200528T01Z,2676
20200528T00Z,2610
20200527T23Z,2551
20200527T22Z,2508
20200527T21Z,2475
20200527T20Z,2435
20200527T19Z,2374
20200527T18Z,2327
20200527T17Z,2291
20200527T16Z,2259
20200527T15Z,2200
20200527T14Z,2031
20200527T13Z,1840
20200527T12Z,1703
20200527T11Z,1654
20200527T10Z,1660
20200527T09Z,1721
20200527T08Z,1819
20200527T07Z,1923
20200527T06Z,2119
20200527T05Z,2310
20200527T04Z,2401
20200527T03Z,2458
20200527T02Z,2503
20200527T01Z,2505
20200527T00Z,2454
20200526T23Z,2415
20200526T22Z,2396
20200526T21Z,2387
20200526T20Z,2367
20200526T19Z,2316
20200526T18Z,2265
20200526T17Z,2223
20200526T16Z,2179
20200526T15Z,2117
20200526T14Z,1955
20200526T13Z,1766
20200526T12Z,1646
20200526T11Z,1610
20200526T10Z,1626
20200526T09Z,1671
20200526T08Z,1723
20200526T07Z,1797
20200526T06Z,1991
20200526T05Z,2166
20200526T04Z,2194
20200526T03Z,2216
20200526T02Z,2258
20200526T01Z,2225
20200526T00Z,2164
20200525T23Z,2129
20200525T22Z,2120
20200525T21Z,2136
20200525T20Z,2154
20200525T19Z,2135
20200525T18Z,2102
20200525T17Z,2036
20200525T16Z,1941
20200525T15Z,1840
20200525T14Z,1730
20200525T13Z,1644
20200525T12Z,1581
20200525T11Z,1563
20200525T10Z,1568
20200525T09Z,1619
20200525T08Z,1710
20200525T07Z,1799
20200525T06Z,1942
20200525T05Z,2079
20200525T04Z,2100
20200525T03Z,2133
20200525T02Z,2167
20200525T01Z,2155
20200525T00Z,2095
20200524T23Z,2065
20200524T22Z,2072
20200524T21Z,2099
20200524T20Z,2120
20200524T19Z,2109
20200524T18Z,2097
20200524T17Z,2046
20200524T16Z,1946
20200524T15Z,1810
20200524T14Z,1691
20200524T13Z,1649
20200524T12Z,1619
20200524T11Z,1608
20200524T10Z,1620
20200524T09Z,1665
20200524T08Z,1729
20200524T07Z,1786
20200524T06Z,1888
20200524T05Z,1972
20200524T04Z,1991
20200524T03Z,2040
20200524T02Z,2075
20200524T01Z,2064
20200524T00Z,2025
20200523T23Z,2002
20200523T22Z,2017
20200523T21Z,2060
20200523T20Z,2106
20200523T19Z,2119
20200523T18Z,2109
20200523T17Z,2072
20200523T16Z,1974
20200523T15Z,1812
20200523T14Z,1698
20200523T13Z,1669
20200523T12Z,1653
20200523T11Z,1653
20200523T10Z,1671
20200523T09Z,1712
20200523T08Z,1779
20200523T07Z,1894
20200523T06Z,2022
20200523T05Z,2131
20200523T04Z,2125
20200523T03Z,2122
20200523T02Z,2155
20200523T01Z,2167
20200523T00Z,2145
20200522T23Z,2149
20200522T22Z,2194
20200522T21Z,2264
20200522T20Z,2312
20200522T19Z,2342
20200522T18Z,2360
20200522T17Z,2371
20200522T16Z,2362
20200522T15Z,2305
20200522T14Z,2133
20200522T13Z,1928
20200522T12Z,1782
20200522T11Z,1723
20200522T10Z,1716
20200522T09Z,1756
20200522T08Z,1818
20200522T07Z,1952
20200522T06Z,2109
20200522T05Z,2253
20200522T04Z,2271
20200522T03Z,2271
20200522T02Z,2299
20200522T01Z,2297
20200522T00Z,2245
20200521T23Z,2231
20200521T22Z,2265
20200521T21Z,2317
20200521T20Z,2354
20200521T19Z,2357
20200521T18Z,2357
20200521T17Z,2353
20200521T16Z,2343
20200521T15Z,2295
20200521T14Z,2130
20200521T13Z,1914
20200521T12Z,1767
20200521T11Z,1705
20200521T10Z,1699
20200521T09Z,1747
20200521T08Z,1802
20200521T07Z,1918
20200521T06Z,2079
20200521T05Z,2234
20200521T04Z,2274
20200521T03Z,2289
20200521T02Z,2331
20200521T01Z,2347
20200521T00Z,2326
20200520T23Z,2331
20200520T22Z,2362
20200520T21Z,2408
20200520T20Z,2434
20200520T19Z,2413
20200520T18Z,2379
20200520T17Z,2306
20200520T16Z,2245
20200520T15Z,2171
20200520T14Z,2047
20200520T13Z,1856
20200520T12Z,1730
20200520T11Z,1683
20200520T10Z,1680
20200520T09Z,1719
20200520T08Z,1774
20200520T07Z,1907
20200520T06Z,2072
20200520T05Z,2221
20200520T04Z,2268
20200520T03Z,2291
20200520T02Z,2335
20200520T01Z,2352
20200520T00Z,2310
20200519T23Z,2301
20200519T22Z,2324
20200519T21Z,2369
20200519T20Z,2395
20200519T19Z,2338
20200519T18Z,2294
20200519T17Z,2275
20200519T16Z,2228
20200519T15Z,2175
20200519T14Z,2062
20200519T13Z,1865
20200519T12Z,1743
20200519T11Z,1698
20200519T10Z,1694
20200519T09Z,1729
20200519T08Z,1771
20200519T07Z,1890
20200519T06Z,2040
20200519T05Z,2188
20200519T04Z,2221
20200519T03Z,2235
20200519T02Z,2278
20200519T01Z,2277
20200519T00Z,2226
20200518T23Z,2215
20200518T22Z,2224
20200518T21Z,2274
20200518T20Z,2305
20200518T19Z,2304
20200518T18Z,2294
20200518T17Z,2273
20200518T16Z,2259
20200518T15Z,2212
20200518T14Z,2038
20200518T13Z,1821
20200518T12Z,1676
20200518T11Z,1620
20200518T10Z,1616
20200518T09Z,1654
20200518T08Z,1704
20200518T07Z,1810
20200518T06Z,1967
20200518T05Z,2087
20200518T04Z,2088
20200518T03Z,2067
20200518T02Z,2079
20200518T01Z,2063
20200518T00Z,2026
20200517T23Z,1973
20200517T22Z,1981
20200517T21Z,2005
20200517T20Z,2037
20200517T19Z,2035
20200517T18Z,2022
20200517T17Z,1981
20200517T16Z,1885
20200517T15Z,1739
20200517T14Z,1626
20200517T13Z,1596
20200517T12Z,1584
20200517T11Z,1588
20200517T10Z,1610
20200517T09Z,1661
20200517T08Z,1714
20200517T07Z,1782
20200517T06Z,1893
20200517T05Z,1986
20200517T04Z,1980
20200517T03Z,1986
20200517T02Z,2030
20200517T01Z,2065
20200517T00Z,2027
20200516T23Z,2003
20200516T22Z,2010
20200516T21Z,2048
20200516T20Z,2084
20200516T19Z,2084
20200516T18Z,2076
20200516T17Z,2050
20200516T16Z,1965
20200516T15Z,1827
20200516T14Z,1696
20200516T13Z,1642
20200516T12Z,1611
20200516T11Z,1603
20200516T10Z,1623
20200516T09Z,1669
20200516T08Z,1756
20200516T07Z,1837
20200516T06Z,1974
20200516T05Z,2090
20200516T04Z,2132
20200516T03Z,2158
20200516T02Z,2195
20200516T01Z,2208
20200516T00Z,2172
20200515T23Z,2148
20200515T22Z,2160
20200515T21Z,2205
20200515T20Z,2235
20200515T19Z,2229
20200515T18Z,2206
20200515T17Z,2203
20200515T16Z,2198
20200515T15Z,2133
20200515T14Z,2023
20200515T13Z,1870
20200515T12Z,1743
20200515T11Z,1692
20200515T10Z,1696
20200515T09Z,1732
20200515T08Z,1789
20200515T07Z,1922
20200515T06Z,2090
20200515T05Z,2246
20200515T04Z,2289
20200515T03Z,2298
20200515T02Z,2334
20200515T01Z,2357
20200515T00Z,2336
20200514T23Z,2341
20200514T22Z,2374
20200514T21Z,2422
20200514T20Z,2450
20200514T19Z,2410
20200514T18Z,2337
20200514T17Z,2258
20200514T16Z,2193
20200514T15Z,2132
20200514T14Z,2029
20200514T13Z,1848
20200514T12Z,1722
20200514T11Z,1664
20200514T10Z,1667
20200514T09Z,1713
20200514T08Z,1765
20200514T07Z,1900
20200514T06Z,2064
20200514T05Z,2225
20200514T04Z,2264
20200514T03Z,2259
20200514T02Z,2287
20200514T01Z,2290
20200514T00Z,2258
20200513T23Z,2254
20200513T22Z,2278
20200513T21Z,2318
20200513T20Z,2338
20200513T19Z,2330
20200513T18Z,2262
20200513T17Z,2263
20200513T16Z,2209
20200513T15Z,2131
20200513T14Z,2023
20200513T13Z,1873
20200513T12Z,1721
20200513T11Z,1662
20200513T10Z,1660
20200513T09Z,1696
20200513T08Z,1756
20200513T07Z,1899
20200513T06Z,2064
20200513T05Z,2222
20200513T04Z,2253
20200513T03Z,2243
20200513T02Z,2266
20200513T01Z,2253
20200513T00Z,2207
20200512T23Z,2193
20200512T22Z,2212
20200512T21Z,2257
20200512T20Z,2286
20200512T19Z,2288
20200512T18Z,2287
20200512T17Z,2283
20200512T16Z,2278
20200512T15Z,2243
20200512T14Z,2086
20200512T13Z,1876
20200512T12Z,1723
20200512T11Z,1663
20200512T10Z,1658
20200512T09Z,1693
20200512T08Z,1757
20200512T07Z,1933
20200512T06Z,2097
20200512T05Z,2286
20200512T04Z,2396
20200512T03Z,2450
20200512T02Z,2510
20200512T01Z,2518
20200512T00Z,2467
20200511T23Z,2438
20200511T22Z,2432
20200511T21Z,2440
20200511T20Z,2425
20200511T19Z,2387
20200511T18Z,2341
20200511T17Z,2292
20200511T16Z,2240
20200511T15Z,2154
20200511T14Z,1988
20200511T13Z,1808
20200511T12Z,1696
20200511T11Z,1665
20200511T10Z,1688
20200511T09Z,1751
20200511T08Z,1856
20200511T07Z,2027
20200511T06Z,2271
20200511T05Z,2486
20200511T04Z,2563
20200511T03Z,2603
20200511T02Z,2651
20200511T01Z,2659
20200511T00Z,2591
20200510T23Z,2508
20200510T22Z,2447
20200510T21Z,2389
20200510T20Z,2345
20200510T19Z,2269
20200510T18Z,2183
20200510T17Z,2083
20200510T16Z,1959
20200510T15Z,1806
20200510T14Z,1684
20200510T13Z,1649
20200510T12Z,1649
20200510T11Z,1659
20200510T10Z,1700
20200510T09Z,1773
20200510T08Z,1882
20200510T07Z,2045
20200510T06Z,2247
20200510T05Z,2427
20200510T04Z,2506
20200510T03Z,2566
20200510T02Z,2629
20200510T01Z,2637
20200510T00Z,2578
20200509T23Z,2501
20200509T22Z,2434
20200509T21Z,2388
20200509T20Z,2336
20200509T19Z,2254
20200509T18Z,2164
20200509T17Z,2074
20200509T16Z,1944
20200509T15Z,1775
20200509T14Z,1653
20200509T13Z,1618
20200509T12Z,1604
20200509T11Z,1614
20200509T10Z,1654
20200509T09Z,1714
20200509T08Z,1789
20200509T07Z,1963
20200509T06Z,2165
20200509T05Z,2350
20200509T04Z,2425
20200509T03Z,2478
20200509T02Z,2545
20200509T01Z,2573
20200509T00Z,2540
20200508T23Z,2487
20200508T22Z,2450
20200508T21Z,2415
20200508T20Z,2362
20200508T19Z,2313
20200508T18Z,2255
20200508T17Z,2217
20200508T16Z,2186
20200508T15Z,2122
20200508T14Z,1960
20200508T13Z,1767
20200508T12Z,1640
20200508T11Z,1605
20200508T10Z,1627
20200508T09Z,1688
20200508T08Z,1743
20200508T07Z,1880
20200508T06Z,2054
20200508T05Z,2247
20200508T04Z,2318
20200508T03Z,2318
20200508T02Z,2335
20200508T01Z,2319
20200508T00Z,2252
20200507T23Z,2209
20200507T22Z,2194
20200507T21Z,2203
20200507T20Z,2213
20200507T19Z,2205
20200507T18Z,2229
20200507T17Z,2255
20200507T16Z,2274
